country;year;sex;age;;;
Antigua and Barbuda;2000;female;55-74 years;830,158,778;11021;Millenials
Antigua and Barbuda;2000;female;75+ years;830,158,778;11021;Silent
Antigua and Barbuda;2000;male;15-24 years;830,158,778;11021;G.I. Generation
Antigua and Barbuda;2000;male;25-34 years;830,158,778;11021;Generation X
Antigua and Barbuda;2000;male;5-14 years;830,158,778;11021;Generation X
Antigua and Barbuda;2000;male;75+ years;830,158,778;11021;Millenials
Antigua and Barbuda;2001;male;35-54 years;830,158,778;11021;G.I. Generation
Antigua and Barbuda;2001;female;15-24 years;800,740,259;10468;Boomers
Antigua and Barbuda;2001;female;25-34 years;800,740,259;10468;Millenials
Antigua and Barbuda;2001;female;35-54 years;800,740,259;10468;Generation X
Antigua and Barbuda;2001;female;5-14 years;800,740,259;10468;Boomers
Antigua and Barbuda;2001;female;55-74 years;800,740,259;10468;Millenials
Antigua and Barbuda;2001;female;75+ years;800,740,259;10468;Silent
Antigua and Barbuda;2001;male;15-24 years;800,740,259;10468;Silent
Antigua and Barbuda;2001;male;25-34 years;800,740,259;10468;Millenials
Antigua and Barbuda;2001;male;5-14 years;800,740,259;10468;Generation X
Antigua and Barbuda;2001;male;55-74 years;800,740,259;10468;Millenials
Antigua and Barbuda;2001;male;75+ years;800,740,259;10468;Silent
Antigua and Barbuda;2002;female;15-24 years;800,740,259;10468;Silent
Antigua and Barbuda;2002;female;25-34 years;814,615,333;10499;Millenials
Antigua and Barbuda;2002;female;35-54 years;814,615,333;10499;Generation X
Antigua and Barbuda;2002;female;5-14 years;814,615,333;10499;Boomers
Antigua and Barbuda;2002;female;55-74 years;814,615,333;10499;Millenials
Antigua and Barbuda;2002;female;75+ years;814,615,333;10499;Silent
Antigua and Barbuda;2002;male;15-24 years;814,615,333;10499;Silent
Antigua and Barbuda;2002;male;25-34 years;814,615,333;10499;Millenials
Antigua and Barbuda;2002;male;35-54 years;814,615,333;10499;Generation X
Antigua and Barbuda;2002;male;5-14 years;814,615,333;10499;Boomers
Antigua and Barbuda;2002;male;55-74 years;814,615,333;10499;Millenials
Antigua and Barbuda;2002;male;75+ years;814,615,333;10499;Silent
Antigua and Barbuda;2003;male;55-74 years;814,615,333;10499;Silent
Antigua and Barbuda;2003;female;15-24 years;855,643,111;10878;Silent
Antigua and Barbuda;2003;female;25-34 years;855,643,111;10878;Millenials
Antigua and Barbuda;2003;female;35-54 years;855,643,111;10878;Generation X
Antigua and Barbuda;2003;female;5-14 years;855,643,111;10878;Boomers
Antigua and Barbuda;2003;female;55-74 years;855,643,111;10878;Millenials
Antigua and Barbuda;2003;female;75+ years;855,643,111;10878;Silent
Antigua and Barbuda;2003;male;15-24 years;855,643,111;10878;Silent
Antigua and Barbuda;2003;male;25-34 years;855,643,111;10878;Millenials
Antigua and Barbuda;2003;male;35-54 years;855,643,111;10878;Generation X
Antigua and Barbuda;2003;male;5-14 years;855,643,111;10878;Boomers
Antigua and Barbuda;2003;male;75+ years;855,643,111;10878;Millenials
Antigua and Barbuda;2004;male;55-74 years;855,643,111;10878;Silent
Antigua and Barbuda;2004;male;35-54 years;919,577,148;11535;Silent
Antigua and Barbuda;2004;female;15-24 years;919,577,148;11535;Boomers
Antigua and Barbuda;2004;female;25-34 years;919,577,148;11535;Millenials
Antigua and Barbuda;2004;female;35-54 years;919,577,148;11535;Generation X
Antigua and Barbuda;2004;female;5-14 years;919,577,148;11535;Boomers
Antigua and Barbuda;2004;female;55-74 years;919,577,148;11535;Millenials
Antigua and Barbuda;2004;female;75+ years;919,577,148;11535;Silent
Antigua and Barbuda;2004;male;15-24 years;919,577,148;11535;Silent
Antigua and Barbuda;2004;male;25-34 years;919,577,148;11535;Millenials
Antigua and Barbuda;2004;male;5-14 years;919,577,148;11535;Generation X
Antigua and Barbuda;2004;male;75+ years;919,577,148;11535;Millenials
Antigua and Barbuda;2005;female;15-24 years;919,577,148;11535;Silent
Antigua and Barbuda;2005;female;25-34 years;1,022,191,296;12649;Millenials
Antigua and Barbuda;2005;female;35-54 years;1,022,191,296;12649;Generation X
Antigua and Barbuda;2005;female;5-14 years;1,022,191,296;12649;Boomers
Antigua and Barbuda;2005;female;55-74 years;1,022,191,296;12649;Millenials
Antigua and Barbuda;2005;female;75+ years;1,022,191,296;12649;Silent
Antigua and Barbuda;2005;male;15-24 years;1,022,191,296;12649;Silent
Antigua and Barbuda;2005;male;25-34 years;1,022,191,296;12649;Millenials
Antigua and Barbuda;2005;male;35-54 years;1,022,191,296;12649;Generation X
Antigua and Barbuda;2005;male;5-14 years;1,022,191,296;12649;Boomers
Antigua and Barbuda;2005;male;55-74 years;1,022,191,296;12649;Millenials
Antigua and Barbuda;2005;male;75+ years;1,022,191,296;12649;Silent
Antigua and Barbuda;2006;female;15-24 years;1,022,191,296;12649;Silent
Antigua and Barbuda;2006;female;25-34 years;1,157,005,444;14114;Millenials
Antigua and Barbuda;2006;female;35-54 years;1,157,005,444;14114;Generation X
Antigua and Barbuda;2006;female;5-14 years;1,157,005,444;14114;Boomers
Antigua and Barbuda;2006;female;55-74 years;1,157,005,444;14114;Millenials
Antigua and Barbuda;2006;female;75+ years;1,157,005,444;14114;Silent
Antigua and Barbuda;2006;male;15-24 years;1,157,005,444;14114;Silent
Antigua and Barbuda;2006;male;25-34 years;1,157,005,444;14114;Millenials
Antigua and Barbuda;2006;male;35-54 years;1,157,005,444;14114;Generation X
Antigua and Barbuda;2006;male;5-14 years;1,157,005,444;14114;Boomers
Antigua and Barbuda;2006;male;55-74 years;1,157,005,444;14114;Millenials
Antigua and Barbuda;2006;male;75+ years;1,157,005,444;14114;Silent
Antigua and Barbuda;2007;male;35-54 years;1,157,005,444;14114;Silent
Antigua and Barbuda;2007;female;15-24 years;1,311,401,333;15775;Boomers
Antigua and Barbuda;2007;female;25-34 years;1,311,401,333;15775;Millenials
Antigua and Barbuda;2007;female;35-54 years;1,311,401,333;15775;Generation X
Antigua and Barbuda;2007;female;5-14 years;1,311,401,333;15775;Boomers
Antigua and Barbuda;2007;female;55-74 years;1,311,401,333;15775;Generation Z
Antigua and Barbuda;2007;female;75+ years;1,311,401,333;15775;Silent
Antigua and Barbuda;2007;male;15-24 years;1,311,401,333;15775;Silent
Antigua and Barbuda;2007;male;25-34 years;1,311,401,333;15775;Millenials
Antigua and Barbuda;2007;male;5-14 years;1,311,401,333;15775;Generation X
Antigua and Barbuda;2007;male;55-74 years;1,311,401,333;15775;Generation Z
Antigua and Barbuda;2007;male;75+ years;1,311,401,333;15775;Silent
Antigua and Barbuda;2008;female;15-24 years;1,311,401,333;15775;Silent
Antigua and Barbuda;2008;female;25-34 years;1,368,431,037;16238;Millenials
Antigua and Barbuda;2008;female;35-54 years;1,368,431,037;16238;Generation X
Antigua and Barbuda;2008;female;5-14 years;1,368,431,037;16238;Boomers
Antigua and Barbuda;2008;female;55-74 years;1,368,431,037;16238;Generation Z
Antigua and Barbuda;2008;female;75+ years;1,368,431,037;16238;Silent
Antigua and Barbuda;2008;male;15-24 years;1,368,431,037;16238;Silent
Antigua and Barbuda;2008;male;25-34 years;1,368,431,037;16238;Millenials
Antigua and Barbuda;2008;male;35-54 years;1,368,431,037;16238;Generation X
Antigua and Barbuda;2008;male;5-14 years;1,368,431,037;16238;Boomers
Antigua and Barbuda;2008;male;55-74 years;1,368,431,037;16238;Generation Z
Antigua and Barbuda;2008;male;75+ years;1,368,431,037;16238;Silent
Antigua and Barbuda;2009;female;15-24 years;1,368,431,037;16238;Silent
Antigua and Barbuda;2009;female;25-34 years;1,224,253,000;14335;Millenials
Antigua and Barbuda;2009;female;35-54 years;1,224,253,000;14335;Generation X
Antigua and Barbuda;2009;female;5-14 years;1,224,253,000;14335;Boomers
Antigua and Barbuda;2009;female;55-74 years;1,224,253,000;14335;Generation Z
Antigua and Barbuda;2009;female;75+ years;1,224,253,000;14335;Silent
Antigua and Barbuda;2009;male;15-24 years;1,224,253,000;14335;Silent
Antigua and Barbuda;2009;male;25-34 years;1,224,253,000;14335;Millenials
Antigua and Barbuda;2009;male;35-54 years;1,224,253,000;14335;Generation X
Antigua and Barbuda;2009;male;5-14 years;1,224,253,000;14335;Boomers
Antigua and Barbuda;2009;male;55-74 years;1,224,253,000;14335;Generation Z
Antigua and Barbuda;2009;male;75+ years;1,224,253,000;14335;Silent
Antigua and Barbuda;2012;female;15-24 years;1,224,253,000;14335;Silent
Antigua and Barbuda;2012;female;25-34 years;1,211,411,704;13657;Millenials
Antigua and Barbuda;2012;female;35-54 years;1,211,411,704;13657;Millenials
Antigua and Barbuda;2012;female;5-14 years;1,211,411,704;13657;Generation X
Antigua and Barbuda;2012;female;55-74 years;1,211,411,704;13657;Generation Z
Antigua and Barbuda;2012;female;75+ years;1,211,411,704;13657;Boomers
Antigua and Barbuda;2012;male;15-24 years;1,211,411,704;13657;Silent
Antigua and Barbuda;2012;male;25-34 years;1,211,411,704;13657;Millenials
Antigua and Barbuda;2012;male;35-54 years;1,211,411,704;13657;Millenials
Antigua and Barbuda;2012;male;5-14 years;1,211,411,704;13657;Generation X
Antigua and Barbuda;2012;male;55-74 years;1,211,411,704;13657;Generation Z
Antigua and Barbuda;2012;male;75+ years;1,211,411,704;13657;Boomers
Antigua and Barbuda;2013;female;15-24 years;1,211,411,704;13657;Silent
Antigua and Barbuda;2013;female;25-34 years;1,192,925,407;13287;Millenials
Antigua and Barbuda;2013;female;35-54 years;1,192,925,407;13287;Millenials
Antigua and Barbuda;2013;female;5-14 years;1,192,925,407;13287;Generation X
Antigua and Barbuda;2013;female;55-74 years;1,192,925,407;13287;Generation Z
Antigua and Barbuda;2013;female;75+ years;1,192,925,407;13287;Boomers
Antigua and Barbuda;2013;male;15-24 years;1,192,925,407;13287;Silent
Antigua and Barbuda;2013;male;25-34 years;1,192,925,407;13287;Millenials
Antigua and Barbuda;2013;male;35-54 years;1,192,925,407;13287;Millenials
Antigua and Barbuda;2013;male;5-14 years;1,192,925,407;13287;Generation X
Antigua and Barbuda;2013;male;55-74 years;1,192,925,407;13287;Generation Z
Antigua and Barbuda;2013;male;75+ years;1,192,925,407;13287;Boomers
Antigua and Barbuda;2014;female;15-24 years;1,192,925,407;13287;Silent
Antigua and Barbuda;2014;female;25-34 years;1,280,133,333;14093;Millenials
Antigua and Barbuda;2014;female;35-54 years;1,280,133,333;14093;Millenials
Antigua and Barbuda;2014;female;5-14 years;1,280,133,333;14093;Generation X
Antigua and Barbuda;2014;female;55-74 years;1,280,133,333;14093;Generation Z
Antigua and Barbuda;2014;female;75+ years;1,280,133,333;14093;Boomers
Antigua and Barbuda;2014;male;15-24 years;1,280,133,333;14093;Silent
Antigua and Barbuda;2014;male;25-34 years;1,280,133,333;14093;Millenials
Antigua and Barbuda;2014;male;35-54 years;1,280,133,333;14093;Millenials
Antigua and Barbuda;2014;male;5-14 years;1,280,133,333;14093;Generation X
Antigua and Barbuda;2014;male;55-74 years;1,280,133,333;14093;Generation Z
Antigua and Barbuda;2014;male;75+ years;1,280,133,333;14093;Boomers
Antigua and Barbuda;2015;female;55-74 years;1,280,133,333;14093;Silent
Antigua and Barbuda;2015;female;15-24 years;1,364,863,037;14853;Boomers
Antigua and Barbuda;2015;female;25-34 years;1,364,863,037;14853;Millenials
Antigua and Barbuda;2015;female;35-54 years;1,364,863,037;14853;Millenials
Antigua and Barbuda;2015;female;5-14 years;1,364,863,037;14853;Generation X
Antigua and Barbuda;2015;female;75+ years;1,364,863,037;14853;Generation Z
Antigua and Barbuda;2015;male;15-24 years;1,364,863,037;14853;Silent
Antigua and Barbuda;2015;male;25-34 years;1,364,863,037;14853;Millenials
Antigua and Barbuda;2015;male;35-54 years;1,364,863,037;14853;Millenials
Antigua and Barbuda;2015;male;5-14 years;1,364,863,037;14853;Generation X
Antigua and Barbuda;2015;male;55-74 years;1,364,863,037;14853;Generation Z
Antigua and Barbuda;2015;male;75+ years;1,364,863,037;14853;Boomers
Argentina;1985;male;75+ years;1,364,863,037;14853;Silent
Argentina;1985;male;55-74 years;88,416,668,900;3264;G.I. Generation
Argentina;1985;male;35-54 years;88,416,668,900;3264;G.I. Generation
Argentina;1985;female;55-74 years;88,416,668,900;3264;Silent
Argentina;1985;male;25-34 years;88,416,668,900;3264;G.I. Generation
Argentina;1985;female;75+ years;88,416,668,900;3264;Boomers
Argentina;1985;male;15-24 years;88,416,668,900;3264;G.I. Generation
Argentina;1985;female;35-54 years;88,416,668,900;3264;Generation X
Argentina;1985;female;25-34 years;88,416,668,900;3264;Silent
Argentina;1985;female;15-24 years;88,416,668,900;3264;Boomers
Argentina;1985;male;5-14 years;88,416,668,900;3264;Generation X
Argentina;1985;female;5-14 years;88,416,668,900;3264;Generation X
Argentina;1986;male;75+ years;88,416,668,900;3264;Generation X
Argentina;1986;male;55-74 years;110,934,442,763;4072;G.I. Generation
Argentina;1986;male;35-54 years;110,934,442,763;4072;G.I. Generation
Argentina;1986;male;25-34 years;110,934,442,763;4072;Silent
Argentina;1986;female;75+ years;110,934,442,763;4072;Boomers
Argentina;1986;female;55-74 years;110,934,442,763;4072;G.I. Generation
Argentina;1986;male;15-24 years;110,934,442,763;4072;G.I. Generation
Argentina;1986;female;35-54 years;110,934,442,763;4072;Generation X
Argentina;1986;female;25-34 years;110,934,442,763;4072;Silent
Argentina;1986;female;15-24 years;110,934,442,763;4072;Boomers
Argentina;1986;male;5-14 years;110,934,442,763;4072;Generation X
Argentina;1986;female;5-14 years;110,934,442,763;4072;Generation X
Argentina;1987;male;75+ years;110,934,442,763;4072;Generation X
Argentina;1987;male;55-74 years;111,106,191,358;4026;G.I. Generation
Argentina;1987;male;35-54 years;111,106,191,358;4026;G.I. Generation
Argentina;1987;female;75+ years;111,106,191,358;4026;Silent
Argentina;1987;female;55-74 years;111,106,191,358;4026;G.I. Generation
Argentina;1987;male;25-34 years;111,106,191,358;4026;G.I. Generation
Argentina;1987;male;15-24 years;111,106,191,358;4026;Boomers
Argentina;1987;female;35-54 years;111,106,191,358;4026;Generation X
Argentina;1987;female;25-34 years;111,106,191,358;4026;Silent
Argentina;1987;female;15-24 years;111,106,191,358;4026;Boomers
Argentina;1987;male;5-14 years;111,106,191,358;4026;Generation X
Argentina;1987;female;5-14 years;111,106,191,358;4026;Generation X
Argentina;1988;male;75+ years;111,106,191,358;4026;Generation X
Argentina;1988;male;55-74 years;126,206,817,196;4458;G.I. Generation
Argentina;1988;male;35-54 years;126,206,817,196;4458;G.I. Generation
Argentina;1988;female;75+ years;126,206,817,196;4458;Silent
Argentina;1988;female;55-74 years;126,206,817,196;4458;G.I. Generation
Argentina;1988;male;25-34 years;126,206,817,196;4458;G.I. Generation
Argentina;1988;male;15-24 years;126,206,817,196;4458;Boomers
Argentina;1988;female;35-54 years;126,206,817,196;4458;Generation X
Argentina;1988;female;15-24 years;126,206,817,196;4458;Silent
Argentina;1988;female;25-34 years;126,206,817,196;4458;Generation X
Argentina;1988;male;5-14 years;126,206,817,196;4458;Boomers
Argentina;1988;female;5-14 years;126,206,817,196;4458;Generation X
Argentina;1989;male;75+ years;126,206,817,196;4458;Generation X
Argentina;1989;male;55-74 years;76,636,898,036;2670;G.I. Generation
Argentina;1989;male;35-54 years;76,636,898,036;2670;G.I. Generation
Argentina;1989;female;75+ years;76,636,898,036;2670;Silent
Argentina;1989;male;25-34 years;76,636,898,036;2670;G.I. Generation
Argentina;1989;female;55-74 years;76,636,898,036;2670;Boomers
Argentina;1989;male;15-24 years;76,636,898,036;2670;G.I. Generation
Argentina;1989;female;35-54 years;76,636,898,036;2670;Generation X
Argentina;1989;female;25-34 years;76,636,898,036;2670;Silent
Argentina;1989;female;15-24 years;76,636,898,036;2670;Boomers
Argentina;1989;male;5-14 years;76,636,898,036;2670;Generation X
Argentina;1989;female;5-14 years;76,636,898,036;2670;Generation X
Argentina;1990;male;75+ years;76,636,898,036;2670;Generation X
Argentina;1990;male;55-74 years;141,352,368,715;4859;G.I. Generation
Argentina;1990;male;35-54 years;141,352,368,715;4859;G.I. Generation
Argentina;1990;female;75+ years;141,352,368,715;4859;Silent
Argentina;1990;male;25-34 years;141,352,368,715;4859;G.I. Generation
Argentina;1990;female;55-74 years;141,352,368,715;4859;Boomers
Argentina;1990;male;15-24 years;141,352,368,715;4859;G.I. Generation
Argentina;1990;female;35-54 years;141,352,368,715;4859;Generation X
Argentina;1990;female;15-24 years;141,352,368,715;4859;Silent
Argentina;1990;female;25-34 years;141,352,368,715;4859;Generation X
Argentina;1990;male;5-14 years;141,352,368,715;4859;Boomers
Argentina;1990;female;5-14 years;141,352,368,715;4859;Generation X
Argentina;1991;male;75+ years;141,352,368,715;4859;Generation X
Argentina;1991;male;55-74 years;189,719,984,268;6404;G.I. Generation
Argentina;1991;male;35-54 years;189,719,984,268;6404;Silent
Argentina;1991;male;25-34 years;189,719,984,268;6404;Boomers
Argentina;1991;female;75+ years;189,719,984,268;6404;Boomers
Argentina;1991;female;55-74 years;189,719,984,268;6404;G.I. Generation
Argentina;1991;male;15-24 years;189,719,984,268;6404;Silent
Argentina;1991;female;35-54 years;189,719,984,268;6404;Generation X
Argentina;1991;female;25-34 years;189,719,984,268;6404;Boomers
Argentina;1991;female;15-24 years;189,719,984,268;6404;Boomers
Argentina;1991;male;5-14 years;189,719,984,268;6404;Generation X
Argentina;1991;female;5-14 years;189,719,984,268;6404;Millenials
Argentina;1992;male;75+ years;189,719,984,268;6404;Millenials
Argentina;1992;male;55-74 years;228,788,617,202;7615;G.I. Generation
Argentina;1992;male;35-54 years;228,788,617,202;7615;Silent
Argentina;1992;male;25-34 years;228,788,617,202;7615;Boomers
Argentina;1992;male;15-24 years;228,788,617,202;7615;Boomers
Argentina;1992;female;75+ years;228,788,617,202;7615;Generation X
Argentina;1992;female;55-74 years;228,788,617,202;7615;G.I. Generation
Argentina;1992;female;35-54 years;228,788,617,202;7615;Silent
Argentina;1992;female;25-34 years;228,788,617,202;7615;Boomers
